ANONYMOUS_1,YEAR,SAMPLE_TRANSFER_DAY,ANONYMOUS_2,AG,AL,B,BA,BE,CA,CD,CO,CR,CU,FE,H2O,K,LI,MG,MN,MO,NA,NI,P,PB,PQINDEX,S,SB,SI,SN,TI,V,V40,ZN,Y_LABEL
1326.0,2010.0,6.0,316.0,0.0,3.0,5.0,1.0,0.0,61.0,0.0,0.0,0.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,988.0,0.0,6.0,20990.0,0.0,0.0,0.0,0.0,0.0,129.3,5.0,0.0
3881.0,2013.0,7.0,200.0,0.0,1.0,12.0,0.0,0.0,108.0,0.0,0.0,4.0,5.0,310.0,0.0,2.0,0.0,7.0,7.0,4.0,30.0,0.0,944.0,0.0,690.0,8682.0,2.0,26.0,0.0,0.0,0.0,69.6,1146.0,0.0
2366.0,2009.0,6.0,200.0,0.0,3.0,332.0,0.0,0.0,3022.0,0.0,0.0,2.0,7.0,93.0,0.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2537.0,0.0,64.0,29300.0,0.0,2.0,1.0,0.0,0.0,148.5,14.0,0.0
5922.0,2017.0,2.0,552.0,0.0,2.0,381.0,0.0,0.0,2526.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,359.0,0.0,206.0,18290.0,0.0,2.0,0.0,0.0,0.0,148.0,14.0,0.0
2523.0,2012.0,4.0,200.0,0.0,10.0,130.0,0.0,0.0,3038.0,0.0,0.0,2.0,1.0,400.0,0.0,1.0,2.0,1.0,5.0,0.0,4.0,0.0,1145.0,0.0,1012.0,13460.0,0.0,10.0,0.0,0.0,0.0,127.3,31.0,0.0
3692.0,2020.0,1.0,371.0,0.0,1.0,9.0,0.0,0.0,3372.0,0.0,0.0,0.0,3.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,293.0,0.0,35.0,21390.0,0.0,15.0,0.0,0.0,0.0,123.9,31.0,0.0
5230.0,2017.0,23.0,200.0,0.0,8.0,69.0,0.0,0.0,3432.0,0.0,0.0,4.0,8.0,191.0,0.0,2.0,0.0,6.0,7.0,21.0,17.0,1.0,961.0,1.0,539.0,4544.0,0.0,12.0,0.0,0.0,0.0,60.0,1088.0,0.0
2134.0,2012.0,7.0,200.0,0.0,0.0,9.0,0.0,0.0,218.0,0.0,0.0,0.0,2.0,160.0,0.0,1.0,0.0,0.0,2.0,8.0,5.0,0.0,2556.0,0.0,47.0,35590.0,0.0,2.0,0.0,0.0,0.0,137.7,33.0,0.0
1758.0,2008.0,10.0,550.0,0.0,2.0,6.0,1.0,0.0,219.0,0.0,0.0,1.0,1.0,83.0,0.0,0.0,0.0,4.0,1.0,3.0,0.0,0.0,1000.0,0.0,64.0,7982.0,0.0,20.0,0.0,0.0,0.0,59.6,1208.0,0.0
5338.0,2021.0,2.0,200.0,0.0,4.0,0.0,0.0,0.0,61.0,0.0,0.0,0.0,2.0,22.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,356.0,0.0,27.0,19990.0,0.0,9.0,1.0,0.0,0.0,132.8,18.0,0.0
6971.0,2014.0,3.0,200.0,0.0,27.0,153.0,0.0,0.0,5.0,0.0,0.0,0.0,49.0,48.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,2.0,335.0,0.0,43.0,10830.0,0.0,0.0,0.0,0.0,0.0,182.4,106.0,1.0
4198.0,2022.0,2.0,550.0,0.0,1.0,93.0,0.0,0.0,2989.0,0.0,0.0,0.0,9.0,16.0,0.0,3.0,0.0,10.0,0.0,0.0,14.0,0.0,1050.0,0.0,20.0,4776.0,1.0,30.0,0.0,0.0,0.0,109.4,1273.0,0.0
1513.0,2008.0,2.0,713.0,0.0,0.0,14.0,0.0,0.0,133.0,0.0,0.0,2.0,4.0,531.0,0.0,1.0,0.0,2.0,4.0,4.0,3.0,0.0,2280.0,0.0,744.0,26621.0,0.0,9.0,0.0,0.0,0.0,144.5,96.0,0.0
2367.0,2014.0,17.0,200.0,0.0,1.0,15.0,0.0,0.0,171.0,0.0,0.0,3.0,8.0,122.0,0.0,2.0,0.0,10.0,4.0,4.0,21.0,0.0,1132.0,0.0,172.0,3558.0,0.0,10.0,0.0,0.0,0.0,55.8,1434.0,0.0
1372.0,2011.0,22.0,200.0,0.0,17.0,2.0,2.0,0.0,78.0,0.0,0.0,2.0,1.0,155.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,698.0,0.0,143.0,19160.0,0.0,8.0,0.0,0.0,0.0,86.6,10.0,0.0
1723.0,2014.0,2.0,200.0,0.0,4.0,168.0,0.0,0.0,167.0,0.0,0.0,0.0,1.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,933.0,0.0,102.0,21440.0,0.0,0.0,0.0,0.0,0.0,129.4,5.0,0.0
1723.0,2011.0,6.0,200.0,0.0,2.0,0.0,0.0,0.0,2634.0,0.0,0.0,1.0,1.0,131.0,0.0,1.0,0.0,1.0,6.0,10.0,0.0,0.0,827.0,0.0,400.0,23946.0,8.0,3.0,0.0,0.0,0.0,339.8,41.0,0.0
1693.0,2019.0,5.0,200.0,0.0,0.0,4.0,0.0,0.0,36.0,0.0,0.0,1.0,1.0,188.0,0.0,1.0,0.0,4.0,17.0,27.0,0.0,1.0,485.0,1.0,793.0,14016.0,26.0,7.0,1.0,0.0,0.0,162.7,112.0,0.0
5963.0,2014.0,2.0,200.0,0.0,0.0,13.0,0.0,0.0,105.0,0.0,0.0,1.0,0.0,120.0,0.0,2.0,0.0,0.0,1.0,0.0,7.0,0.0,1151.0,0.0,296.0,19760.0,0.0,10.0,0.0,0.0,0.0,123.9,19.0,0.0
1513.0,2008.0,17.0,375.0,0.0,4.0,1.0,0.0,0.0,2707.0,0.0,0.0,15.0,12.0,1301.0,0.0,21.5,1.0,13.0,12.0,1.0,17.0,2.0,810.0,1.0,14151.0,18985.0,1.0,372.0,0.0,5.0,1.0,140.5,21.0,0.0
2322.0,2011.0,9.0,200.0,0.0,0.0,6.0,0.0,0.0,2768.0,0.0,0.0,2.0,5.0,168.0,0.0,1.0,0.0,8.0,2.0,4.0,2.0,0.0,1186.0,1.0,294.0,9090.0,0.0,12.0,0.0,0.0,0.0,52.1,1322.0,0.0
1686.0,2016.0,7.0,200.0,0.0,2.0,31.0,0.0,0.0,2748.0,0.0,0.0,0.0,0.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,422.0,0.0,256.0,17420.0,0.0,4.0,0.0,0.0,0.0,137.3,32.0,0.0
1506.0,2014.0,3.0,200.0,0.0,3.0,136.0,0.0,0.0,3084.0,0.0,0.0,3.0,1.0,367.0,0.0,4.0,1.0,15.0,9.0,2.0,6.0,0.0,418.0,2.0,1017.0,13120.0,0.0,87.0,0.0,2.0,1.0,140.5,17.0,0.0
2453.0,2013.0,8.0,200.0,0.0,2.0,19.0,0.0,0.0,134.0,0.0,0.0,2.0,2.0,123.0,0.0,3.0,0.0,9.0,4.0,3.0,19.0,0.0,1091.0,0.0,238.0,3613.0,0.0,10.0,0.0,0.0,0.0,57.7,1354.0,0.0
6747.0,2017.0,6.0,1747.0,0.0,1.0,3.0,0.0,0.0,105.0,0.0,0.0,2.0,2.0,156.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,183.0,0.0,122.0,15600.0,0.0,16.0,0.0,0.0,0.0,142.1,13.0,0.0
7381.0,2008.0,8.0,200.0,0.0,13.0,2.0,3.0,0.0,83.0,0.0,0.0,0.0,0.0,320.0,0.0,1.5,0.0,0.0,2.0,0.0,13.0,0.0,2236.0,0.0,27.0,25228.0,2.0,4.0,0.0,0.0,0.0,138.9,21.0,1.0
4514.0,2016.0,2.0,200.0,0.0,1.0,5.0,0.0,0.0,2460.0,0.0,0.0,0.0,9.0,51.0,0.0,1.0,0.0,6.0,2.0,0.0,0.0,0.0,949.0,0.0,110.0,3378.0,0.0,5.0,0.0,0.0,0.0,65.5,1089.0,0.0
1396.0,2018.0,3.0,200.0,0.0,2.0,0.0,2.0,0.0,16.0,0.0,0.0,4.0,37.0,338.0,0.0,18.0,1.0,9.0,3.0,1.0,3.0,1.0,1889.0,2.0,342.0,36458.0,1.0,24.0,1.0,1.0,1.0,147.5,162.0,0.0
6060.0,2014.0,2.0,200.0,0.0,29.0,136.0,0.0,0.0,2946.0,0.0,0.0,6.0,3.0,129.0,0.0,76.0,0.0,1.0,2.0,2.0,3.0,0.0,291.0,0.0,429.0,13170.0,0.0,13.0,0.0,0.0,0.0,146.2,21.0,1.0
10073.0,2013.0,5.0,200.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,3.0,1.0,368.0,0.0,3.0,0.0,5.0,4.0,0.0,3.0,1.0,759.0,3.0,433.0,26260.0,0.0,61.0,0.0,2.0,0.0,156.4,34.0,0.0
1748.0,2013.0,2.0,200.0,0.0,0.0,9.0,0.0,0.0,228.0,0.0,0.0,0.0,2.0,97.0,0.0,0.0,0.0,0.0,2.0,2.0,5.0,0.0,2564.0,0.0,55.0,33800.0,0.0,1.0,0.0,0.0,0.0,138.4,40.0,0.0
2105.0,2013.0,2.0,200.0,0.0,4.0,124.0,0.0,0.0,3013.0,0.0,0.0,11.0,3.0,934.0,0.0,12.0,0.0,17.0,10.0,1.0,10.0,2.0,559.0,3.0,2717.0,26670.0,0.0,346.0,1.0,8.0,0.0,158.4,33.0,0.0
2001.0,2007.0,6.0,200.0,0.0,4.0,22.0,1.0,2.0,2585.0,0.0,1.0,1.0,4.0,200.0,0.0,4.0,1.0,0.0,2.0,53.0,3.0,0.0,2599.0,0.0,47.0,29890.0,0.0,4.0,1.0,0.0,0.0,139.4,36.0,0.0
1879.0,2021.0,1.0,346.0,0.0,93.0,0.0,0.0,0.0,27.0,0.0,0.0,1.0,2.0,52.0,0.0,1.5,0.0,7.0,1.0,0.0,12.0,0.0,1570.0,0.0,90.0,11480.0,0.0,35.0,0.0,0.0,0.0,130.7,751.0,1.0
1743.0,2007.0,4.0,550.0,0.0,4.0,62.0,3.0,0.0,3045.0,0.0,0.0,3.0,11.0,302.0,0.0,3.0,2.0,4.0,4.0,7.0,21.0,2.0,1642.0,1.0,236.0,25793.0,2.0,31.0,1.0,0.0,0.0,118.4,149.0,0.0
1355.0,2008.0,49.0,555.0,0.0,0.0,9.0,0.0,0.0,135.0,1.0,0.0,2.0,6.0,179.0,0.0,1.0,0.0,7.0,4.0,7.0,11.0,1.0,1184.0,1.0,129.0,10851.0,0.0,25.0,0.0,0.0,0.0,70.4,1438.0,0.0
1000.0,2014.0,6.0,200.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1029.0,0.0,16.0,21280.0,0.0,1.0,0.0,0.0,0.0,128.0,4.0,1.0
1723.0,2011.0,5.0,200.0,0.0,0.0,17.0,0.0,0.0,160.0,0.0,0.0,2.0,27.0,187.0,0.0,6.0,0.0,9.0,4.0,6.0,0.0,0.0,1938.0,3.0,1002.0,25399.0,3.0,21.0,0.0,4.0,1.0,137.9,53.0,0.0
1364.0,2009.0,5.0,200.0,0.0,2.0,49.0,14.0,0.0,27.0,0.0,0.0,2.0,10.0,75.0,0.0,6.0,1.0,5.0,2.0,0.0,1.0,1.0,966.0,0.0,144.0,29344.0,0.0,3.0,0.0,0.0,0.0,386.9,22.0,0.0
1688.0,2009.0,5.0,200.0,0.0,2.0,5.0,1.0,0.0,66.0,0.0,0.0,8.0,1.0,285.0,0.0,7.0,0.0,6.0,2.0,2.0,0.0,1.0,2231.0,1.0,2967.0,29530.0,1.0,37.0,1.0,0.0,0.0,145.3,15.0,0.0
1322.0,2010.0,8.0,373.0,0.0,1.0,178.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,51.0,0.0,8.0,0.0,1.0,1.0,0.0,2.0,0.0,751.0,0.0,153.0,15380.0,0.0,4.0,0.0,0.0,0.0,135.4,25.0,0.0
2943.0,2011.0,13.0,200.0,0.0,8.0,206.0,0.0,0.0,2734.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,3.0,8.0,0.0,0.0,2178.0,0.0,353.0,27077.0,0.0,2.0,0.0,0.0,0.0,148.2,58.0,0.0
4834.0,2013.0,8.0,540.0,0.0,6.0,16.0,0.0,0.0,2580.0,1.0,1.0,47.0,18.0,5342.0,0.0,64.0,0.0,19.0,26.0,6.0,45.0,4.0,1789.0,4.0,5560.0,24954.0,1.0,1256.0,1.0,11.0,1.0,189.3,48.0,0.0
2862.0,2021.0,1.0,400.0,0.0,0.0,114.0,0.0,0.0,3262.0,0.0,0.0,2.0,25.0,101.0,0.0,0.0,0.0,0.0,2.0,0.0,6.0,2.0,826.0,1.0,87.0,19390.0,2.0,8.0,0.0,0.0,0.0,292.0,127.0,0.0
1363.0,2018.0,15.0,550.0,0.0,1.0,111.0,13.0,0.0,3370.0,0.0,0.0,1.0,6.0,134.0,0.1,0.0,0.0,0.0,1.0,0.0,14.0,0.0,393.0,0.0,25.0,15280.0,0.0,6.0,0.0,0.0,0.0,139.6,57.0,0.0
1690.0,2014.0,5.0,200.0,0.0,4.0,17.0,0.0,0.0,2891.0,0.0,0.0,2.0,0.0,96.0,0.0,59.0,0.0,2.0,2.0,1.0,4.0,0.0,569.0,2.0,152.0,16180.0,0.0,6.0,0.0,0.0,0.0,182.2,19.0,0.0
5573.0,2010.0,2.0,200.0,0.0,0.0,177.0,0.0,0.0,64.0,1.0,0.0,6.0,133.0,1824.0,0.0,0.5,0.0,11.0,65.0,12.0,6.0,6.0,1131.0,2.0,3914.0,8776.0,0.0,31.0,7.0,0.0,0.0,70.5,1184.0,0.0
1342.0,2016.0,7.0,200.0,0.0,0.0,0.0,0.0,0.0,154.0,0.0,0.0,4.0,86.0,1478.0,0.0,0.0,0.0,14.0,52.0,10.0,21.0,2.0,1165.0,1.0,1492.0,3672.0,0.0,18.0,6.0,0.0,0.0,57.6,1317.0,0.0
3496.0,2014.0,1.0,200.0,0.0,4.0,424.0,1.0,0.0,3057.0,0.0,0.0,2.0,3.0,93.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,204.0,0.0,28.0,20100.0,0.0,3.0,0.0,0.0,0.0,146.6,7.0,1.0
5573.0,2016.0,3.0,200.0,0.0,38.0,7.0,0.0,0.0,33.0,0.0,0.0,1.0,0.0,111.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,200.0,0.0,100.0,14090.0,0.0,7.0,0.0,0.0,0.0,172.3,4.0,1.0
1166.0,2008.0,5.0,366.0,0.0,4.0,6.0,1.0,0.0,2317.0,0.0,0.0,7.0,49.0,234.0,0.0,0.0,0.0,5.0,6.0,1.0,5.0,2.0,351.0,1.0,227.0,15027.0,1.0,7.0,0.0,0.0,0.0,135.8,37.0,0.0
6331.0,2010.0,1.0,200.0,0.0,9.0,123.0,0.0,0.0,2909.0,0.0,0.0,3.0,6.0,106.0,0.0,0.0,0.0,5.0,1.0,1.0,0.0,0.0,432.0,0.0,815.0,5677.0,0.0,22.0,0.0,0.0,0.0,59.3,541.0,0.0
2089.0,2017.0,2.0,200.0,0.0,1.0,2.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,112.0,0.0,2.0,0.0,2.0,1.0,0.0,2.0,0.0,310.0,0.0,143.0,19150.0,0.0,7.0,0.0,0.0,0.0,144.3,31.0,0.0
1653.0,2018.0,5.0,853.0,0.0,0.0,20.0,0.0,0.0,138.0,0.0,0.0,8.0,0.0,79.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,282.0,0.0,113.0,20090.0,0.0,10.0,0.0,0.0,0.0,130.2,15.0,0.0
2402.0,2008.0,4.0,550.0,0.0,1.0,2.0,1.0,0.0,90.0,0.0,0.0,2.0,3.0,268.0,0.0,6.0,0.0,6.0,2.0,6.0,3.0,0.0,2050.0,0.0,155.0,27237.0,1.0,11.0,0.0,0.0,0.0,141.2,92.0,0.0
1325.0,2016.0,6.0,200.0,0.0,4.0,405.0,1.0,0.0,3485.0,0.0,0.0,0.0,188.0,78.0,0.0,2.0,0.0,5.0,0.0,3.0,0.0,0.0,990.0,0.0,56.0,3545.0,0.0,6.0,0.0,0.0,0.0,62.0,1063.0,0.0
2091.0,2014.0,13.0,200.0,0.0,0.0,16.0,0.0,0.0,127.0,0.0,0.0,3.0,9.0,221.0,0.0,0.0,0.0,8.0,3.0,5.0,12.0,0.0,1888.0,0.0,113.0,25010.0,0.0,18.0,0.0,0.0,0.0,141.4,229.0,0.0
1743.0,2007.0,4.0,375.0,0.0,7.0,92.0,0.0,0.0,3255.0,0.0,1.0,6.0,18.0,1184.0,0.0,1.5,0.0,7.0,12.0,17.0,9.0,2.0,1894.0,2.0,524.0,26958.0,2.0,10.0,1.0,0.0,1.0,118.0,166.0,0.0
3020.0,2015.0,9.0,200.0,0.0,0.0,2.0,0.0,0.0,18.0,1.0,0.0,3.0,4.0,118.0,0.0,1.0,0.0,2.0,15.0,68.0,12.0,1.0,2060.0,4.0,2451.0,32480.0,1.0,5.0,2.0,0.0,0.0,129.9,74.0,0.0
1781.0,2007.0,6.0,200.0,0.0,1.0,8.0,0.0,0.0,255.0,0.5,0.0,3.0,5.0,251.0,0.0,0.0,0.0,10.0,4.0,10.0,8.0,0.0,1203.0,1.0,509.0,9960.0,1.0,28.0,0.0,0.0,0.0,70.9,1473.0,0.0
4463.0,2015.0,3.0,200.0,0.0,5.0,94.0,0.0,0.0,68.0,0.0,0.0,5.0,95.0,448.0,0.0,6.0,19.0,651.0,8.0,0.0,1.0,2.0,1429.0,0.0,699.0,22300.0,0.0,99.0,0.0,4.0,0.0,150.8,64.0,0.0
1517.0,2008.0,4.0,717.0,0.0,0.0,15.0,0.0,0.0,135.0,0.0,0.0,6.0,4.0,223.0,0.0,10.0,1.0,4.0,6.0,0.0,3.0,1.0,1785.0,0.0,3946.0,23524.0,0.0,11.0,1.0,0.0,0.0,157.2,20.0,0.0
4439.0,2012.0,8.0,200.0,0.0,7.0,8.0,0.0,0.0,2381.0,0.0,0.0,8.0,36.0,354.0,0.0,4.0,2.0,2.0,7.0,1.0,2.0,3.0,1887.0,1.0,2952.0,26276.0,0.0,69.0,1.0,1.0,0.0,159.2,35.0,0.0
1172.0,2015.0,39.0,372.0,0.0,0.0,20.0,0.0,0.0,148.0,0.0,0.0,1.0,30.0,105.0,0.0,1.0,0.0,2.0,1.0,0.0,1.0,1.0,729.0,0.0,520.0,18010.0,0.0,1.0,0.0,0.0,0.0,132.2,31.0,0.0
2494.0,2014.0,7.0,200.0,0.0,2.0,399.0,1.0,0.0,3526.0,0.0,0.0,0.0,1.0,223.0,0.0,4.5,0.0,0.0,3.0,46.0,3.0,1.0,2000.0,0.0,36.0,26440.0,0.0,12.0,0.0,0.0,0.0,184.1,36.0,0.0
2052.0,2018.0,3.0,550.0,0.0,1.0,0.0,0.0,0.0,12.0,0.0,0.0,9.0,262.0,440.0,0.0,2.0,0.0,3.0,9.0,0.0,2.0,9.0,173.0,2.0,457.0,6168.0,0.0,7.0,0.0,0.0,0.0,127.8,144.0,0.0
2079.0,2010.0,1.0,200.0,0.0,6.0,176.0,0.0,0.0,1975.0,0.0,0.0,15.0,5.0,875.0,0.0,13.0,0.0,8.0,15.0,0.0,5.0,4.0,241.0,0.0,1718.0,6510.0,0.0,597.0,0.0,7.0,0.0,180.4,20.0,0.0
2398.0,2016.0,7.0,1598.0,0.0,0.0,2.0,0.0,0.0,60.0,0.0,0.0,2.0,3.0,144.0,0.0,0.0,0.0,4.0,3.0,4.0,7.0,0.0,2344.0,0.0,199.0,36130.0,0.0,4.0,0.0,0.0,0.0,125.5,135.0,0.0
3865.0,2010.0,3.0,200.0,0.0,2.0,4.0,0.0,0.0,73.0,0.0,0.0,5.0,126.0,261.0,0.0,2.0,0.0,2.0,6.0,0.0,1.0,4.0,426.0,0.0,502.0,8941.0,0.0,8.0,0.0,0.0,0.0,137.4,85.0,1.0
4130.0,2017.0,6.0,3000.0,0.0,3.0,1.0,0.0,0.0,3318.0,0.0,0.0,7.0,23.0,458.0,0.5,3.0,0.0,2.0,6.0,0.0,0.0,1.0,1050.0,0.0,138.0,18920.0,0.0,10.0,0.0,2.0,0.0,128.9,37.0,0.0
1000.0,2020.0,1.0,200.0,0.0,8.0,355.0,0.0,0.0,3837.0,0.0,0.0,4.0,3.0,142.0,0.0,6.5,0.0,15.0,5.0,0.0,10.0,0.0,1509.0,0.0,330.0,3843.0,3.0,11.0,0.0,0.0,0.0,56.8,1706.0,0.0
2383.0,2017.0,10.0,533.0,0.0,0.0,132.0,0.0,0.0,42.0,0.0,0.0,2.0,8.0,114.0,0.0,0.0,0.0,1.0,1.0,0.0,4.0,0.0,1601.0,0.0,144.0,27090.0,0.0,2.0,0.0,0.0,0.0,162.8,45.0,0.0
1788.0,2015.0,3.0,200.0,0.0,0.0,14.0,0.0,0.0,2676.0,1.0,0.0,4.0,167.0,713.0,0.0,3.0,0.0,11.0,78.0,11.0,16.0,0.0,1199.0,1.0,1058.0,3901.0,0.0,18.0,11.0,0.0,0.0,58.4,1445.0,0.0
3676.0,2018.0,2.0,200.0,0.0,0.0,12.0,0.0,0.0,132.0,0.0,0.0,3.0,6.0,142.0,0.0,0.0,0.0,5.0,2.0,2.0,0.0,0.0,373.0,0.0,235.0,21390.0,0.0,5.0,0.0,0.0,0.0,134.7,36.0,0.0
4929.0,2018.0,4.0,200.0,0.0,1.0,4.0,0.0,0.0,49.0,0.0,0.0,9.0,3.0,914.0,0.0,10.0,0.0,20.0,13.0,0.0,12.0,3.0,1025.0,0.0,2284.0,19330.0,0.0,542.0,0.0,21.0,0.0,129.1,19.0,0.0
3447.0,2016.0,7.0,200.0,0.0,3.0,154.0,0.0,0.0,3299.0,0.0,0.0,0.0,13.0,84.0,0.0,5.0,1.0,7.0,2.0,3.0,0.0,0.0,1054.0,1.0,132.0,4414.0,0.0,10.0,0.0,0.0,0.0,61.7,1249.0,0.0
1402.0,2016.0,8.0,200.0,1.0,2.0,3.0,0.0,0.0,67.0,0.0,0.0,0.0,3.0,21.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,480.0,0.0,26.0,22930.0,0.0,2.0,0.0,0.0,0.0,138.0,10.0,0.0
1295.0,2012.0,6.0,200.0,0.0,0.0,17.0,0.0,0.0,136.0,0.0,0.0,39.0,15.0,3105.0,2.6,64.0,0.0,194.0,89.0,0.0,31.0,9.0,120.0,21.0,7592.0,14160.0,0.0,2191.0,1.0,32.0,1.0,275.2,42.0,0.0
1743.0,2011.0,2.0,200.0,0.0,0.0,6.0,1.0,0.0,15.0,0.0,0.0,2.0,0.0,112.0,0.0,1.0,0.0,16.0,1.0,5.0,0.0,0.0,320.0,2.0,184.0,17280.0,0.0,12.0,0.0,0.0,0.0,148.0,117.0,0.0
1777.0,2008.0,4.0,550.0,0.0,1.0,22.0,2.0,0.0,1034.0,0.0,0.0,1.0,31.0,94.0,0.0,0.5,0.0,2.0,3.0,2.0,1.0,1.0,2358.0,0.0,216.0,28577.0,1.0,4.0,1.0,0.0,0.0,144.2,94.0,0.0
2464.0,2017.0,5.0,200.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,0.0,16.0,3.0,869.0,0.0,13.0,2.0,8.0,10.0,2.0,0.0,1.0,297.0,1.0,1635.0,17212.0,1.0,206.0,1.0,3.0,0.0,154.9,30.0,0.0
1369.0,2010.0,3.0,200.0,0.0,0.0,25.0,0.0,0.0,342.0,0.0,0.0,0.0,0.0,69.0,0.0,2.0,0.0,2.0,0.0,0.0,1.0,0.0,542.0,0.0,135.0,26070.0,0.0,3.0,0.0,0.0,0.0,159.6,22.0,0.0
1352.0,2008.0,48.0,550.0,1.0,1.0,2.0,0.0,0.0,35.0,0.0,0.0,7.0,2.0,571.0,0.0,1.0,4.0,5.0,7.0,0.0,4.0,0.0,331.0,0.0,1468.0,12870.0,0.0,14.0,0.0,0.0,0.0,117.1,32.0,0.0
1404.0,2011.0,16.0,200.0,0.0,6.0,0.0,2.0,0.0,4.0,0.0,0.0,6.0,1.0,183.0,0.0,5.0,0.0,4.0,4.0,0.0,4.0,0.0,293.0,0.0,174.0,6923.0,0.0,44.0,0.0,0.0,0.0,176.1,24.0,0.0
1436.0,2012.0,18.0,636.0,0.0,15.0,2.0,3.0,0.0,56.0,0.0,1.0,93.0,6.0,6037.0,0.0,254.0,1.0,110.0,52.0,12.0,47.0,6.0,237.0,3.0,1846.0,27610.0,0.0,3597.0,0.0,56.0,1.0,216.3,57.0,0.0
1357.0,2008.0,13.0,550.0,1.0,4.0,111.0,3.0,0.0,3695.0,0.0,0.0,5.0,30.0,212.0,0.0,9.0,0.0,3.0,6.0,1.0,0.0,2.0,281.0,2.0,2402.0,7353.0,0.0,33.0,0.0,1.0,0.0,189.8,54.0,0.0
1181.0,2014.0,30.0,375.0,0.0,2.0,0.0,5.0,0.0,10.0,0.0,0.0,2.0,137.0,105.0,0.0,1.0,0.0,1.0,3.0,5.0,2.0,7.0,1101.0,1.0,65.0,22880.0,0.0,3.0,0.0,0.0,0.0,134.6,159.0,0.0
1403.0,2019.0,3.0,391.0,0.0,1.0,1.0,0.0,0.0,2714.0,0.0,0.0,1.0,0.0,65.0,0.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,366.0,0.0,206.0,17020.0,0.0,0.0,0.0,0.0,0.0,171.2,8.0,0.0
1692.0,2012.0,19.0,200.0,0.0,5.0,0.0,0.0,0.0,3115.0,0.0,0.0,13.0,1.0,269.0,0.0,2.0,0.0,21.0,2.0,0.0,4.0,0.0,1090.0,0.0,1838.0,21720.0,0.0,60.0,0.0,0.0,0.0,121.3,11.0,0.0
1696.0,2011.0,9.0,200.0,0.0,0.0,0.0,1.0,0.0,18.0,0.0,0.0,2.0,12.0,106.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,443.0,0.0,58.0,21190.0,0.0,2.0,0.0,0.0,0.0,137.1,13.0,0.0
1710.0,2008.0,21.0,375.0,0.0,8.0,291.0,0.0,0.0,3244.0,0.0,0.0,3.0,0.0,689.0,0.0,5.5,0.0,4.0,3.0,1.0,1.0,0.0,2275.0,0.0,144.0,30907.0,0.0,8.0,0.0,2.0,0.0,152.0,41.0,0.0
3398.0,2020.0,1.0,678.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,2.0,735.0,494.0,0.0,1.0,0.0,10.0,10.0,3.0,14.0,1.0,1038.0,1.0,112.0,5031.0,0.0,9.0,9.0,0.0,0.0,111.6,893.0,0.0
1695.0,2011.0,6.0,200.0,0.0,2.0,13.0,0.0,0.0,3436.0,0.0,0.0,0.0,1.0,116.0,0.0,1.0,0.0,12.0,1.0,5.0,0.0,0.0,402.0,0.0,388.0,14250.0,0.0,3.0,0.0,0.0,0.0,152.7,40.0,0.0
2712.0,2008.0,5.0,1912.0,0.0,7.0,0.0,0.0,0.0,40.0,0.0,1.0,17.0,17.0,1794.0,0.0,6.0,0.0,9.0,14.0,3.0,0.0,4.0,550.0,3.0,1454.0,25209.0,2.0,9.0,2.0,0.0,1.0,134.4,26.0,0.0
2739.0,2014.0,5.0,200.0,0.0,0.0,18.0,0.0,0.0,23.0,0.0,0.0,0.0,2.0,59.0,0.0,0.0,0.0,3.0,0.0,23.0,5.0,0.0,2262.0,0.0,36.0,28390.0,0.0,11.0,0.0,0.0,0.0,175.4,44.0,0.0
